0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	1
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	1
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	1
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	1
151	0
152	0
153	0
154	0
155	0
156	1
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	1
174	0
175	1
176	0
177	0
178	1
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	1
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	1
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	1
229	0
230	1
231	0
232	0
233	0
234	0
235	2
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	1
244	0
245	0
246	0
247	0
248	0
249	1
250	0
251	0
252	0
253	0
254	1
255	0
256	0
257	1
258	1
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	1
269	1
270	1
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	1
280	0
281	0
282	1
283	0
284	0
285	0
286	1
287	0
288	1
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	1
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	2
316	0
317	0
318	1
319	0
320	0
321	0
322	1
323	1
324	0
325	0
326	0
327	1
328	0
329	1
330	0
331	1
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	2
342	0
343	0
344	2
345	1
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	1
355	0
356	0
357	0
358	0
359	0
360	1
361	0
362	0
363	1
364	0
365	0
366	0
367	0
368	0
369	1
370	1
371	1
372	0
373	0
374	1
375	0
376	0
377	0
378	1
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	2
387	0
388	0
389	0
390	0
391	2
392	0
393	0
394	0
395	1
396	0
397	0
398	0
399	1
400	0
401	4
402	0
403	1
404	0
405	0
406	0
407	0
408	0
409	0
410	1
411	0
412	2
413	0
414	0
415	0
416	0
417	0
418	1
419	1
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	1
430	0
431	1
432	0
433	0
434	3
435	0
436	1
437	0
438	0
439	2
440	0
441	0
442	1
443	1
444	0
445	0
446	0
447	1
448	2
449	0
450	1
451	1
452	0
453	1
454	0
455	0
456	0
457	2
458	1
459	2
460	0
461	0
462	3
463	1
464	0
465	0
466	0
467	0
468	0
469	0
470	1
471	1
472	3
473	0
474	1
475	0
476	1
477	0
478	1
479	0
480	0
481	0
482	0
483	1
484	0
485	0
486	1
487	0
488	0
489	0
490	0
491	3
492	0
493	0
494	1
495	1
496	0
497	1
498	1
499	0
500	1
501	0
502	0
503	0
504	0
505	0
506	1
507	3
508	1
509	0
510	0
511	2
512	0
513	0
514	3
515	1
516	0
517	1
518	1
519	1
520	1
521	0
522	0
523	1
524	1
525	2
526	0
527	2
528	0
529	3
530	0
531	0
532	0
533	1
