1000,10.1863,10.2638,6.9822
1010,14.2695,10.8547,6.24264
1020,13.3619,10.1606,6.40768
1030,11.4317,10.6211,6.94067
1040,10.136,10.4831,6.71564
1050,12.3749,10.5161,6.96699
1060,12.7024,10.6464,7.08952
1070,13.7069,11.0397,7.34218
1080,12.3486,11.4382,7.82105
1090,14.8512,11.618,7.73346
1100,16.2856,12.1523,8.29483
1110,12.2111,12.2427,8.12581
1120,11.5969,12.4505,8.44205
1130,19.0284,14.4298,9.15885
1140,14.1205,13.4729,8.79144
1150,14.5768,14.0428,9.20344
1160,12.9822,14.1152,9.26519
1170,19.5427,14.9539,9.5922
1180,15.8123,14.8825,9.74906
1190,21.1177,15.379,10.1078
1200,17.1439,15.5126,10.2693
1210,22.8806,16.1543,10.5979
1220,22.9785,16.6127,10.7926
1230,19.3614,17.1027,11.0164
1240,19.2525,17.4194,11.4531
1250,22.5013,19.3995,12.237
1260,23.901,19.2629,12.9322
1270,25.7053,19.9689,14.205
1280,28.8034,21.9398,14.2633
1290,28.5447,21.7654,15.6327
1300,30.8022,23.9217,15.3123
1310,31.5164,25.6509,16.3147
1320,25.1629,23.9795,15.8521
1330,30.5897,26.5264,20.4635
1340,35.6931,30.3063,20.6992
1350,40.5215,33.1796,21.4284
1360,31.0669,31.4156,21.0056
1370,39.5663,29.7915,19.4147
1380,36.8489,30.6901,18.5565
1390,40.6516,30.5391,19.445
1400,31.8818,29.8794,19.5133
1410,41.4212,30.7332,19.7978
1420,37.0164,31.0177,19.8875
1430,41.1687,32.1845,20.7413
1440,31.9731,32.1766,21.3754
1450,40.9647,33.8908,20.9403
1460,40.8646,34.1732,22.7163
1470,43.3465,35.2988,22.4332
1480,35.5534,35.1113,23.0302
1490,45.6614,36.7769,22.9757
1500,45.4647,37.3554,23.7787
1510,45.3334,38.0319,24.081
1520,33.7634,37.5449,24.5014
1530,47.6289,39.1316,25.1677
1540,47.6779,39.8238,25.6555
1550,49.676,41.093,26.2836
1560,41.0226,41.7625,27.1792
1570,54.7383,43.0216,27.5344
1580,51.7818,37.0234,24.4703
1590,50.774,37.3592,23.8789
1600,43.2983,37.7299,24.293
1610,50.8457,39.4048,24.7868
1620,49.3761,39.4017,25.3837
1630,51.062,40.1251,25.7455
1640,39.6139,40.712,26.1628
1650,53.0075,41.4976,26.6829
1660,53.6783,42.4361,27.3378
1670,55.9671,43.526,27.7085
1680,37.2748,42.5916,28.1551
1690,56.1134,45.6669,28.7214
1700,55.3461,46.0838,29.5521
1710,59.1987,48.5287,32.8859
1720,46.1493,47.6808,30.9729
1730,67.5976,49.198,31.7615
1740,62.5328,48.7935,31.2575
1750,64.122,49.5877,31.7991
1760,47.9057,48.9559,32.522
1770,66.5266,51.4025,32.8967
1780,64.5802,51.9617,33.36
1790,69.0329,53.0097,33.9189
1800,53.7848,53.2285,34.5221
1810,69.9447,54.8384,35.1653
1820,69.7057,55.6904,35.6952
1830,70.7549,56.5994,36.2611
1840,48.9559,55.5481,36.8659
1850,74.0299,58.526,37.479
1860,71.7925,59.2482,38.177
1870,77.001,60.4441,38.8137
1880,61.0852,60.6877,39.3416
1890,81.9107,62.5977,39.9716
1900,77.214,63.2313,40.6009
1910,82.5087,64.4625,41.2689
1920,78.9588,63.8798,41.9072
1930,85.6387,66.4499,42.5418
1940,81.5836,67.2068,43.2703
1950,86.7925,68.5294,43.9454
1960,67.5455,68.9204,44.6869
1970,90.6804,70.8185,45.3794
1980,85.6768,71.6075,46.077
1990,92.9704,73.0667,46.7639
2000,62.6643,71.6086,47.4509
