1000,9.5833,9.21759,6.03852
1001,17.4679,9.75174,6.02225
1002,15.8886,9.87578,6.08557
1003,17.2486,10.157,6.24964
1004,11.3668,9.78958,6.0736
1005,17.5526,9.94205,6.19373
1006,16.8258,9.977,6.40282
1007,17.2857,9.96097,6.12864
1008,9.71373,9.42934,6.13887
1009,17.4079,9.95938,6.15222
1010,16.8252,10.035,6.16725
1011,17.6554,10.1138,6.19287
1012,11.2236,10.0193,6.21282
1013,17.9752,10.1784,6.22917
1014,16.5276,10.1114,6.24591
1015,18.0568,10.2008,6.26546
1016,9.59311,9.64283,6.28208
1017,18.1447,10.2393,6.30378
1018,17.3804,10.2962,6.32019
1019,17.8702,10.3449,6.34891
1020,12.2206,10.2071,6.35718
1021,18.3741,10.421,6.37938
1022,16.7756,10.3882,6.39549
1023,18.2122,9.78043,6.41911
1024,30.1415,12.0568,6.4317
1025,18.6198,9.86181,6.46102
1026,17.8849,10.4888,6.47582
1027,18.6007,10.6546,6.49956
1028,12.5313,10.4667,6.51996
1029,18.4016,10.6502,6.53411
1030,17.8634,10.6285,6.54653
1031,18.651,10.7591,6.56988
1032,9.65493,10.116,6.5887
1033,18.7593,10.7778,6.61141
1034,16.857,10.7579,6.65243
1035,18.289,10.8682,6.65878
1036,11.6625,10.741,6.67213
1037,19.2072,10.9273,6.68696
1038,18.3017,10.9112,6.70079
1039,19.3176,10.9349,6.72659
1040,10.8116,10.3809,6.74658
1041,19.2013,10.9599,6.7661
1042,18.5286,11.0751,6.77898
1043,19.5172,11.1359,6.82216
1044,12.7365,10.9588,6.82479
1045,19.4054,11.1732,6.84585
1046,17.9505,11.1479,6.86799
1047,19.7968,11.2051,6.96785
1048,10.8129,10.5792,6.89877
1049,20.4771,11.2185,6.92347
1050,18.9476,11.4122,6.93933
1051,19.8249,11.4018,6.95647
1052,13.0496,11.2518,6.98723
1053,20.1703,11.4377,7.01076
1054,18.7028,11.4662,7.01873
1055,20.2588,11.4857,7.0367
1056,13.8084,10.9121,7.05835
1057,21.5183,11.5113,7.09948
1058,19.1258,11.521,7.09626
1059,20.5825,11.6368,7.12455
1060,13.5276,11.4975,7.14061
1061,20.5307,11.6867,7.15608
1062,19.6889,11.6873,7.17777
1063,20.6734,11.7431,7.23049
1064,11.4883,11.0814,7.22171
1065,20.8266,11.7451,7.24005
1066,19.3234,11.7721,7.25626
1067,20.8995,11.9236,7.28206
1068,13.864,11.713,7.30164
1069,21.0491,11.9607,7.32148
1070,19.9568,11.9201,7.33835
1071,21.1065,12.0329,7.36239
1072,12.0221,11.3389,7.38387
1073,21.4621,12.0441,7.40307
1074,20.5181,12.0815,7.41814
1075,21.4396,12.172,7.44381
1076,13.7064,12.0253,7.46299
1077,21.8554,12.2322,7.48508
1078,20.1279,12.1772,7.50432
1079,21.5168,12.2699,7.5274
1080,11.758,11.6007,7.55113
1081,21.7441,12.2886,7.57152
1082,20.6435,12.347,7.58959
1083,21.8645,12.468,7.61277
1084,15.0706,12.2709,7.63459
1085,22.0608,12.506,7.65011
1086,20.5893,12.4559,7.66893
1087,22.211,12.5111,7.69784
1088,16.118,11.9379,7.72486
1089,22.2464,12.5178,7.74122
1090,21.3702,12.5891,7.75685
1091,23.0156,12.748,7.78273
1092,16.4485,12.5342,7.80188
1093,22.9253,12.8075,7.82137
1094,21.998,12.765,7.83909
1095,22.6832,12.8199,7.86545
1096,15.0419,12.202,7.88997
1097,22.2604,12.8207,7.90911
1098,21.0053,12.8553,7.9218
1099,22.5956,13.0185,7.94495
1100,14.3347,12.8426,7.97362
