1000,9.67396,9.32351,6.19179
1001,11.9631,9.21735,5.94502
1002,11.669,9.52713,6.01464
1003,11.9808,9.41179,6.26483
1004,11.8171,9.63346,6.09969
1005,12.1899,9.4721,6.02294
1006,12.5635,9.45989,6.0508
1007,12.1826,9.54571,6.0721
1008,10.0449,9.17621,6.10403
1009,12.6958,9.46727,6.18093
1010,12.9742,9.60947,6.16284
1011,13.0325,9.88004,6.29561
1012,12.682,9.64611,6.16542
1013,12.4473,9.60972,6.16402
1014,12.762,9.64471,6.20931
1015,13.2506,9.94611,6.22711
1016,9.85404,9.59226,6.24218
1017,12.7183,9.68759,6.25247
1018,13.6682,9.98697,6.25154
1019,12.5859,9.77212,6.26991
1020,12.0126,9.84549,6.31308
1021,12.819,10.1145,7.44008
1022,13.7007,9.86401,6.39789
1023,12.9783,10.067,6.37236
1024,27.2702,12.4376,6.42544
1025,10.8546,10.4049,6.57511
1026,10.7752,9.68702,6.402
1027,11.4036,9.66924,6.62121
1028,10.7858,9.82881,6.44813
1029,11.1307,9.99124,6.87852
1030,11.7147,10.0266,6.47891
1031,11.4516,9.68206,6.4989
1032,9.52002,9.71062,6.51303
1033,11.1809,9.70583,6.55136
1034,11.1461,9.8561,6.5951
1035,11.4836,9.76861,6.67595
1036,11.0046,9.79078,6.58785
1037,11.4939,10.0895,6.67766
1038,11.5701,9.83968,6.62145
1039,11.4543,9.87911,6.64184
1040,9.3399,9.87811,6.6606
1041,11.5452,9.91657,6.68051
1042,11.6178,9.96236,6.70722
1043,11.8858,9.98498,6.77085
1044,11.4897,10.0128,6.74059
1045,11.9432,10.0735,7.10831
1046,11.841,10.1545,7.21213
1047,13.2266,10.1528,6.94138
1048,11.6514,10.5573,7.03903
1049,12.3982,10.9318,7.69371
1050,12.8113,10.6071,7.00983
1051,12.828,10.2778,6.88794
1052,13.0693,10.4164,7.0087
1053,12.5796,10.3267,7.1503
1054,13.3156,10.5963,7.14206
1055,12.8715,10.5083,6.99185
1056,10.5102,10.3982,7.09
1057,14.016,10.8486,7.07402
1058,12.8097,10.5561,7.02091
1059,12.9779,10.6573,7.03865
1060,12.5168,10.6042,7.51885
1061,13.2201,10.6755,7.30483
1062,13.8526,11.1048,7.36747
1063,13.5198,11.183,7.94979
1064,12.5093,11.8566,7.30949
1065,13.6669,11.21,7.40268
1066,13.6507,11.0565,8.78546
1067,17.2029,15.2474,10.1433
1068,17.2947,16.1306,10.4756
1069,17.9648,15.3893,9.96682
1070,15.7886,11.6065,7.98182
1071,15.3496,14.3826,8.13255
1072,10.3212,12.3013,7.80856
1073,10.7536,11.4829,7.72812
1074,10.8228,11.6246,7.67965
1075,10.8391,11.4843,8.16685
1076,11.4801,14.5613,10.1342
1077,14.1027,15.4695,10.1159
1078,14.5349,15.0792,9.84196
1079,14.1943,15.2242,9.73936
1080,13.5895,14.7121,8.40034
1081,12.3729,12.9462,8.36892
1082,13.1308,13.0335,8.43521
1083,12.1844,11.6427,7.62892
1084,10.8614,11.5009,7.61049
1085,11.0949,11.5214,7.64718
1086,11.0656,11.5542,7.69232
1087,11.2665,11.5633,7.70529
1088,11.9162,11.5545,7.75499
1089,11.3683,11.7,7.811
1090,11.3784,11.6538,7.81958
1091,11.4311,11.6983,7.79929
1092,11.7705,11.843,7.79329
1093,11.5392,11.8314,7.8792
1094,11.6225,11.9039,7.75274
1095,11.6619,12.0248,7.86049
1096,10.4602,11.7854,7.85944
1097,11.7054,12.0105,7.92931
1098,11.7279,12.0039,7.92135
1099,11.8065,11.993,7.85824
1100,11.4513,11.9599,7.99014
